Gene Name,Gene Symbol
NZ_CP053601.1:3044566-3046029,ttdT
NZ_CP053601.1:3046072-3047085,tsaD
NZ_CP053601.1:3047323-3047538,rpsU
NZ_CP053601.1:3047649-3049394,dnaG
NZ_CP053601.1:3049589-3051430,rpoD
NZ_CP053601.1:3051509-3052015,mug
NZ_CP053601.1:3053321-3053944,nfeR
NZ_CP053601.1:3054098-3055618,aer
NZ_CP053601.1:3056036-3057415,ygjG
NZ_CP053601.1:3058008-3058991,ebgR
NZ_CP053601.1:3059175-3062267,ebgA
NZ_CP053601.1:3062776-3064209,ygjI
NZ_CP053601.1:3064343-3065413,ygjJ
NZ_CP053601.1:3065430-3067781,ygjK
NZ_CP053601.1:3068207-3070225,fadH
NZ_CP053601.1:3070270-3070686,higA
NZ_CP053601.1:3071281-3072417,rlmG
NZ_CP053601.1:3072502-3073005,ygjP
NZ_CP053601.1:3073082-3073774,ygjQ
NZ_CP053601.1:3073853-3074839,ygjR
NZ_CP053601.1:3075122-3076087,alx
NZ_CP053601.1:3076703-3077947,sstT
NZ_CP053601.1:3077952-3078503,ygjV
NZ_CP053601.1:3078586-3080073,uxaA
NZ_CP053601.1:3080088-3081500,uxaC
NZ_CP053601.1:3081983-3083281,exuT
NZ_CP053601.1:3083411-3084187,exuR
NZ_CP053601.1:3084532-3085194,yqjA
NZ_CP053601.1:3085198-3085581,mzrA
NZ_CP053601.1:3085728-3086096,yqjC
NZ_CP053601.1:3086442-3086846,yqjE
NZ_CP053601.1:3086836-3087135,yqjK
NZ_CP053601.1:3087321-3087713,yqjF
NZ_CP053601.1:3087783-3088769,yqjG
NZ_CP053601.1:3089669-3090025,yhaI
NZ_CP053601.1:3090076-3090972,yhaJ
NZ_CP053601.1:3091077-3091778,yhaK
NZ_CP053601.1:3092099-3093409,cyuA
NZ_CP053601.1:3093437-3094768,cyuP
NZ_CP053601.1:3095044-3096408,tdcG
NZ_CP053601.1:3096480-3096869,tdcF
NZ_CP053601.1:3096883-3099177,tdcE
NZ_CP053601.1:3099211-3100419,tdcD
NZ_CP053601.1:3100445-3101776,tdcC
NZ_CP053601.1:3101798-3102787,tdcB
NZ_CP053601.1:3104613-3105152,yhaB
NZ_CP053601.1:3105174-3106362,yhaC
NZ_CP053601.1:3106870-3107246,rnpB
NZ_CP053601.1:3107279-3108424,garK
NZ_CP053601.1:3108521-3109411,garR
NZ_CP053601.1:3109441-3110211,garL
NZ_CP053601.1:3110227-3111561,garP
NZ_CP053601.1:3111936-3113507,garD
NZ_CP053601.1:3113655-3113990,prlF
NZ_CP053601.1:3113990-3114454,yhaV
NZ_CP053601.1:3114509-3115318,agaR
NZ_CP053601.1:3115567-3116847,kbaZ
NZ_CP053601.1:3116870-3117343,agaV
NZ_CP053601.1:3117354-3118133,agaW
NZ_CP053601.1:3118123-3119001,agaE
NZ_CP053601.1:3119450-3120583,nagA
NZ_CP053601.1:3120934-3122088,agaS
NZ_CP053601.1:3122101-3122961,kbaY
NZ_CP053601.1:3123128-3123604,agaB
NZ_CP053601.1:3123643-3124446,agaC
NZ_CP053601.1:3124436-3125227,agaD
NZ_CP053601.1:3125228-3125983,agaI
NZ_CP053601.1:3126384-3126968,yraH
NZ_CP053601.1:3127048-3127743,yraI
NZ_CP053601.1:3127773-3130289,yraJ
NZ_CP053601.1:3130300-3131391,yraK
NZ_CP053601.1:3131434-3132294,rsmI
NZ_CP053601.1:3132359-3134395,lpoA
NZ_CP053601.1:3134353-3134748,yraN
NZ_CP053601.1:3134768-3135358,diaA
NZ_CP053601.1:3135368-3135943,dolP
NZ_CP053601.1:3136057-3137097,yraQ
NZ_CP053601.1:3137170-3137805,yraR
NZ_CP053601.1:3137933-3138451,yhbO
NZ_CP053601.1:3138431-3138874,yhbP
NZ_CP053601.1:3139214-3139717,yhbS
NZ_CP053601.1:3139711-3140235,ubiT
NZ_CP053601.1:3140444-3141439,ubiU
NZ_CP053601.1:3141448-3142326,ubiV
NZ_CP053601.1:3142407-3143414,yhbW
NZ_CP053601.1:3143532-3144776,mtr
NZ_CP053601.1:3144930-3146819,deaD
NZ_CP053601.1:3146999-3147883,nlpI
NZ_CP053601.1:3147992-3150127,pnp
NZ_CP053601.1:3150374-3150643,rpsO
NZ_CP053601.1:3150792-3151736,truB
NZ_CP053601.1:3151736-3152137,rbfA
NZ_CP053601.1:3152301-3154973,infB
NZ_CP053601.1:3154998-3156485,nusA
NZ_CP053601.1:3157172-3157248,Unknown
NZ_CP053601.1:3157596-3158939,argG
NZ_CP053601.1:3158947-3160572,yhbX
NZ_CP053601.1:3161692-3163029,glmM
NZ_CP053601.1:3163022-3163870,folP
NZ_CP053601.1:3163960-3165894,ftsH
NZ_CP053601.1:3165994-3166623,rlmE
NZ_CP053601.1:3167198-3167674,greA
NZ_CP053601.1:3167922-3169355,dacB
NZ_CP053601.1:3169541-3170713,cgtA
NZ_CP053601.1:3170729-3171694,yhbE
NZ_CP053601.1:3171821-3172078,rpmA
NZ_CP053601.1:3172099-3172410,rplU
NZ_CP053601.1:3172669-3173640,ispB
NZ_CP053601.1:3174195-3175454,murA
NZ_CP053601.1:3175509-3175763,ibaG
NZ_CP053601.1:3175923-3176216,mlaB
NZ_CP053601.1:3176216-3176851,mlaC
NZ_CP053601.1:3176870-3177421,mlaD
NZ_CP053601.1:3177426-3178208,mlaE
NZ_CP053601.1:3178216-3179025,mlaF
NZ_CP053601.1:3179235-3180212,yrbG
NZ_CP053601.1:3180226-3181212,kdsD
NZ_CP053601.1:3181233-3181799,kdsC
NZ_CP053601.1:3181796-3182371,lptC
NZ_CP053601.1:3182340-3182897,lptA
NZ_CP053601.1:3182904-3183629,lptB
NZ_CP053601.1:3183677-3185110,rpoN
NZ_CP053601.1:3185133-3185420,hpf
NZ_CP053601.1:3185538-3186029,ptsN
NZ_CP053601.1:3186075-3186929,rapZ
NZ_CP053601.1:3187412-3188044,yrbL
NZ_CP053601.1:3188041-3188769,mtgA
NZ_CP053601.1:3188766-3189419,elbB
NZ_CP053601.1:3189649-3191985,arcB
NZ_CP053601.1:3192081-3193010,yhcC
NZ_CP053601.1:3193685-3198145,gltB
NZ_CP053601.1:3198158-3199576,gltD
NZ_CP053601.1:3199760-3200164,Unknown
NZ_CP053601.1:3200637-3201101,nanQ
NZ_CP053601.1:3201098-3201973,nanK
NZ_CP053601.1:3201970-3202659,nanE
NZ_CP053601.1:3202707-3204197,nanT
NZ_CP053601.1:3204306-3205199,nanA
NZ_CP053601.1:3205321-3206112,nanR
NZ_CP053601.1:3206492-3207859,dcuC
NZ_CP053601.1:3207902-3208399,sspB
NZ_CP053601.1:3208405-3209043,sspA
NZ_CP053601.1:3210493-3211620,zapE
NZ_CP053601.1:3212366-3213733,degQ
NZ_CP053601.1:3213823-3214890,degS
NZ_CP053601.1:3214952-3215890,mdh
NZ_CP053601.1:3217479-3217751,yhcO
NZ_CP053601.1:3217843-3219810,aaeB
NZ_CP053601.1:3219816-3220748,aaeA
NZ_CP053601.1:3221142-3222071,aaeR
NZ_CP053601.1:3222199-3223644,tldD
NZ_CP053601.1:3224074-3227874,yhdP
NZ_CP053601.1:3227942-3229411,rng
NZ_CP053601.1:3229401-3229994,yhdE
NZ_CP053601.1:3230003-3230491,mreD
NZ_CP053601.1:3230491-3231594,mreC
NZ_CP053601.1:3231660-3232703,mreB
NZ_CP053601.1:3233008-3234948,csrD
NZ_CP053601.1:3235100-3236074,yhdH
NZ_CP053601.1:3237052-3237522,accB
NZ_CP053601.1:3237533-3238882,accC
NZ_CP053601.1:3239223-3240674,panF
NZ_CP053601.1:3240686-3241567,prmA
NZ_CP053601.1:3241896-3242861,dusB
NZ_CP053601.1:3243269-3244153,yhdJ
NZ_CP053601.1:3244419-3245081,acrS
NZ_CP053601.1:3245480-3246637,acrE
NZ_CP053601.1:3246649-3249753,acrF
NZ_CP053601.1:3250658-3251683,Unknown
NZ_CP053601.1:3251751-3252932,yhdX
NZ_CP053601.1:3252942-3254045,yhdY
NZ_CP053601.1:3254053-3254811,yhdZ
NZ_CP053601.1:3255287-3255402,rrf
NZ_CP053601.1:3255497-3258404,Unknown
NZ_CP053601.1:3258588-3258663,Unknown
NZ_CP053601.1:3258851-3260392,Unknown
NZ_CP053601.1:3260866-3261420,yrdA
NZ_CP053601.1:3261650-3262468,aroE
NZ_CP053601.1:3262473-3263045,tsaC
NZ_CP053601.1:3263050-3263592,yrdD
NZ_CP053601.1:3264066-3265190,dprA
NZ_CP053601.1:3265844-3266791,fmt
NZ_CP053601.1:3266837-3268126,rsmB
NZ_CP053601.1:3268148-3269524,trkA
NZ_CP053601.1:3269654-3270064,mscL
NZ_CP053601.1:3270061-3270279,arfA
NZ_CP053601.1:3270335-3270760,zntR
NZ_CP053601.1:3271246-3271629,rplQ
NZ_CP053601.1:3271670-3272659,rpoA
NZ_CP053601.1:3273339-3273728,rpsK
NZ_CP053601.1:3273745-3274101,rpsM
NZ_CP053601.1:3274396-3275727,secY
NZ_CP053601.1:3275735-3276169,rplO
NZ_CP053601.1:3276356-3276859,rpsE
NZ_CP053601.1:3276874-3277227,rplR
NZ_CP053601.1:3277237-3277770,rplF
NZ_CP053601.1:3278209-3278514,rpsN
NZ_CP053601.1:3278529-3279068,rplE
NZ_CP053601.1:3279083-3279397,rplX
NZ_CP053601.1:3279408-3279779,rplN
NZ_CP053601.1:3280389-3280799,rplP
NZ_CP053601.1:3280812-3281513,rpsC
NZ_CP053601.1:3281531-3281863,rplV
NZ_CP053601.1:3281878-3282156,rpsS
NZ_CP053601.1:3282173-3282994,rplB
NZ_CP053601.1:3283012-3283314,rplW
NZ_CP053601.1:3283311-3283916,rplD
NZ_CP053601.1:3283927-3284556,rplC
NZ_CP053601.1:3284589-3284900,rpsJ
NZ_CP053601.1:3285559-3287028,gspA
NZ_CP053601.1:3287208-3288023,gspC
NZ_CP053601.1:3288007-3289023,Unknown
NZ_CP053601.1:3289033-3290514,gspE
NZ_CP053601.1:3290511-3291707,gspF
NZ_CP053601.1:3291717-3292154,gspG
NZ_CP053601.1:3292162-3292671,gspH
NZ_CP053601.1:3293038-3293625,gspJ
NZ_CP053601.1:3293618-3294601,gspK
NZ_CP053601.1:3294616-3295779,gspL
NZ_CP053601.1:3295776-3296237,gspM
NZ_CP053601.1:3296237-3296914,gspO
NZ_CP053601.1:3296943-3297419,bfr
NZ_CP053601.1:3297854-3299914,Unknown
NZ_CP053601.1:3300206-3301390,tuf
NZ_CP053601.1:3301461-3303575,fusA
NZ_CP053601.1:3304239-3304613,rpsL
NZ_CP053601.1:3305034-3305393,tusC
NZ_CP053601.1:3305779-3306501,yheO
NZ_CP053601.1:3306668-3307480,fkpA
NZ_CP053601.1:3307968-3308558,slyD
NZ_CP053601.1:3308653-3308853,yheV
NZ_CP053601.1:3308863-3310668,kefB
NZ_CP053601.1:3310668-3311219,kefG
NZ_CP053601.1:3311350-3313263,yheS
NZ_CP053601.1:3313263-3314285,yheT
NZ_CP053601.1:3314279-3314497,yheU
NZ_CP053601.1:3314551-3315420,prkB
NZ_CP053601.1:3315475-3315879,yhfA
NZ_CP053601.1:3316181-3316813,crp
NZ_CP053601.1:3316864-3318954,yhfK
NZ_CP053601.1:3319021-3320241,argD
NZ_CP053601.1:3320327-3320890,pabA
NZ_CP053601.1:3320922-3321524,fic
NZ_CP053601.1:3321786-3322358,ppiA
NZ_CP053601.1:3322629-3323810,tsgA
NZ_CP053601.1:3324072-3326615,nirB
NZ_CP053601.1:3326612-3326938,nirD
NZ_CP053601.1:3327064-3327870,nirC
NZ_CP053601.1:3327889-3329262,cysG
NZ_CP053601.1:3329971-3331308,frlA
NZ_CP053601.1:3331329-3332351,frlB
NZ_CP053601.1:3332401-3333231,frlC
NZ_CP053601.1:3333228-3334013,frlD
NZ_CP053601.1:3334113-3334844,frlR
NZ_CP053601.1:3336385-3336858,Unknown
NZ_CP053601.1:3336870-3338174,yhfT
NZ_CP053601.1:3338550-3339428,php
NZ_CP053601.1:3339425-3340651,yhfW
NZ_CP053601.1:3340651-3341814,yhfX
NZ_CP053601.1:3342277-3343182,yhfZ
NZ_CP053601.1:3343472-3344476,trpS
NZ_CP053601.1:3344469-3345227,gph
NZ_CP053601.1:3345915-3346751,dam
NZ_CP053601.1:3346858-3348144,damX
NZ_CP053601.1:3348236-3349324,aroB
NZ_CP053601.1:3349381-3349902,aroK
NZ_CP053601.1:3350303-3351541,hofQ
NZ_CP053601.1:3351453-3351857,hofP
NZ_CP053601.1:3351847-3352287,hofO
NZ_CP053601.1:3352271-3352810,hofN
NZ_CP053601.1:3352810-3353589,hofM
NZ_CP053601.1:3353709-3356261,mrcA
NZ_CP053601.1:3356429-3356989,nudE
NZ_CP053601.1:3357309-3359444,igaA
NZ_CP053601.1:3359509-3360177,yrfG
NZ_CP053601.1:3360188-3360589,hslR
NZ_CP053601.1:3360614-3361492,hslO
NZ_CP053601.1:3361555-3363279,yhgE
NZ_CP053601.1:3365356-3366708,envZ
NZ_CP053601.1:3366705-3367424,ompR
NZ_CP053601.1:3367652-3368128,greB
NZ_CP053601.1:3368225-3370546,yhgF
NZ_CP053601.1:3370984-3371211,feoA
NZ_CP053601.1:3371228-3373549,feoB
NZ_CP053601.1:3373549-3373785,feoC
NZ_CP053601.1:3373988-3374866,rpnA
NZ_CP053601.1:3375703-3376386,gntX
NZ_CP053601.1:3376445-3377020,nfuA
NZ_CP053601.1:3377381-3378697,gntT
NZ_CP053601.1:3378742-3380826,malQ
NZ_CP053601.1:3380836-3383229,malP
NZ_CP053601.1:3383841-3386546,malT
NZ_CP053601.1:3386589-3387605,rtcA
NZ_CP053601.1:3387609-3388835,rtcB
NZ_CP053601.1:3389024-3390622,rtcR
NZ_CP053601.1:3390604-3391362,Unknown
NZ_CP053601.1:3391379-3392209,glpG
NZ_CP053601.1:3392254-3392580,glpE
NZ_CP053601.1:3392770-3394275,glpD
NZ_CP053601.1:3394491-3395093,Unknown
NZ_CP053601.1:3395093-3396085,Unknown
NZ_CP053601.1:3396111-3397619,Unknown
NZ_CP053601.1:3397744-3400191,glgP
NZ_CP053601.1:3400210-3401643,glgA
NZ_CP053601.1:3401643-3402938,glgC
NZ_CP053601.1:3402956-3404929,glgX
NZ_CP053601.1:3404926-3407112,glgB
NZ_CP053601.1:3407385-3408488,asd
NZ_CP053601.1:3408680-3409273,yhgN
NZ_CP053601.1:3409330-3410670,gntU
NZ_CP053601.1:3411340-3412335,gntR
NZ_CP053601.1:3412559-3413254,yhhW
NZ_CP053601.1:3413377-3414414,yhhX
NZ_CP053601.1:3414747-3415235,yhhY
NZ_CP053601.1:3415472-3416650,yhhZ
NZ_CP053601.1:3416647-3417141,yrhA
NZ_CP053601.1:3417591-3417875,yrhB
NZ_CP053601.1:3417913-3419655,ggt
NZ_CP053601.1:3419775-3420215,yhhA
NZ_CP053601.1:3420202-3420945,ugpQ
NZ_CP053601.1:3420942-3422012,ugpC
NZ_CP053601.1:3422014-3422859,ugpE
NZ_CP053601.1:3422856-3423743,ugpA
NZ_CP053601.1:3423841-3425157,ugpB
NZ_CP053601.1:3425554-3426267,livF
NZ_CP053601.1:3426269-3427036,livG
NZ_CP053601.1:3427033-3428310,livM
NZ_CP053601.1:3428307-3429233,livH
NZ_CP053601.1:3429281-3430390,livK
NZ_CP053601.1:3430814-3431197,panM
NZ_CP053601.1:3431396-3432499,livJ
NZ_CP053601.1:3432770-3433624,rpoH
NZ_CP053601.1:3433869-3434927,ftsX
NZ_CP053601.1:3434920-3435588,ftsE
NZ_CP053601.1:3435591-3437087,ftsY
NZ_CP053601.1:3437823-3438092,yhhL
NZ_CP053601.1:3438095-3438454,yhhM
NZ_CP053601.1:3438595-3439221,yhhN
NZ_CP053601.1:3439295-3441493,zntA
NZ_CP053601.1:3441595-3441840,tusA
NZ_CP053601.1:3442061-3442726,yhhQ
NZ_CP053601.1:3442799-3443356,dcrB
NZ_CP053601.1:3443360-3444577,yhhS
NZ_CP053601.1:3444709-3445758,yhhT
NZ_CP053601.1:3445813-3446400,acpT
NZ_CP053601.1:3446511-3448085,nikA
NZ_CP053601.1:3449026-3449859,nikC
NZ_CP053601.1:3449859-3450623,nikD
NZ_CP053601.1:3450620-3451426,nikE
NZ_CP053601.1:3452036-3456271,rhsB
NZ_CP053601.1:3456243-3456626,yhhH
NZ_CP053601.1:3456731-3457081,Unknown
NZ_CP053601.1:3457222-3458358,yhhI
NZ_CP053601.1:3458523-3459647,yhhJ
NZ_CP053601.1:3459647-3462382,rbbA
NZ_CP053601.1:3462379-3463446,yhiI
NZ_CP053601.1:3463812-3465434,yhiJ
NZ_CP053601.1:3465696-3467303,Unknown
NZ_CP053601.1:3467686-3468738,yhiM
NZ_CP053601.1:3469053-3470255,yhiN
NZ_CP053601.1:3470487-3471986,pitA
NZ_CP053601.1:3472230-3472565,uspB
NZ_CP053601.1:3472956-3473390,uspA
NZ_CP053601.1:3473708-3475177,dtpB
NZ_CP053601.1:3475226-3475978,rsmJ
NZ_CP053601.1:3475986-3478028,prlC
NZ_CP053601.1:3478231-3479073,rlmJ
NZ_CP053601.1:3479145-3480497,gorA
NZ_CP053601.1:3480551-3480634,dinQ
NZ_CP053601.1:3481374-3481727,arsR
NZ_CP053601.1:3481781-3483070,arsB
NZ_CP053601.1:3483083-3483508,arsC
NZ_CP053601.1:3484137-3485360,Unknown
NZ_CP053601.1:3486330-3486860,dctR
NZ_CP053601.1:3486902-3487549,yhiD
NZ_CP053601.1:3487613-3487939,hdeB
NZ_CP053601.1:3488055-3488387,hdeA
NZ_CP053601.1:3488642-3489214,hdeD
NZ_CP053601.1:3490013-3490540,gadE
NZ_CP053601.1:3490541-3490819,Unknown
NZ_CP053601.1:3490879-3492036,mdtE
NZ_CP053601.1:3492061-3495174,mdtF
NZ_CP053601.1:3495537-3496265,gadW
NZ_CP053601.1:3496633-3497457,gadX
NZ_CP053601.1:3497827-3499227,gadA
NZ_CP053601.1:3499438-3500835,ccp
NZ_CP053601.1:3501240-3502889,treF
NZ_CP053601.1:3502940-3503542,yhjB
NZ_CP053601.1:3504062-3504961,rcdB
NZ_CP053601.1:3505010-3506023,yhjD
NZ_CP053601.1:3506434-3507756,yhjE
NZ_CP053601.1:3507938-3509998,yhjG
NZ_CP053601.1:3510068-3510835,pdeH
NZ_CP053601.1:3511067-3511996,kdgK
NZ_CP053601.1:3512092-3513588,yhjJ
NZ_CP053601.1:3513809-3515095,dctA
NZ_CP053601.1:3515278-3517266,hmsP
NZ_CP053601.1:3517348-3520821,bcsC
NZ_CP053601.1:3520803-3521909,bcsZ
NZ_CP053601.1:3521916-3524255,bcsB
NZ_CP053601.1:3524266-3526884,bcsA
NZ_CP053601.1:3526881-3527633,bcsQ
NZ_CP053601.1:3528106-3529677,bcsE
NZ_CP053601.1:3529862-3531541,bcsG
NZ_CP053601.1:3533177-3534448,yhjV
NZ_CP053601.1:3534478-3535482,dppF
NZ_CP053601.1:3535479-3536462,dppD
NZ_CP053601.1:3536473-3537375,dppC
NZ_CP053601.1:3537385-3538404,dppB
NZ_CP053601.1:3538712-3540319,dppA
NZ_CP053601.1:3541062-3541195,Unknown
NZ_CP053601.1:3541398-3543089,eptB
NZ_CP053601.1:3543413-3544621,yhjX
NZ_CP053601.1:3544850-3545548,yhjY
NZ_CP053601.1:3545706-3546269,tag
NZ_CP053601.1:3546266-3546706,yiaC
NZ_CP053601.1:3546675-3549008,bisC
NZ_CP053601.1:3549161-3549820,yiaD
NZ_CP053601.1:3549924-3550898,ghrB
NZ_CP053601.1:3552092-3552382,yiaG
NZ_CP053601.1:3553294-3554663,Unknown
NZ_CP053601.1:3554942-3557011,glyS
NZ_CP053601.1:3557021-3557932,glyQ
NZ_CP053601.1:3558027-3558326,ysaB
NZ_CP053601.1:3558501-3559496,wecH
NZ_CP053601.1:3559538-3559975,yiaA
NZ_CP053601.1:3560021-3560362,yiaB
NZ_CP053601.1:3560531-3561985,xylB
NZ_CP053601.1:3562057-3563379,xylA
NZ_CP053601.1:3563745-3564737,xylF
NZ_CP053601.1:3564814-3566354,xylG
NZ_CP053601.1:3566332-3567513,xylH
NZ_CP053601.1:3567591-3568769,xylR
NZ_CP053601.1:3568965-3569789,bax
NZ_CP053601.1:3570109-3572139,malS
NZ_CP053601.1:3572317-3573570,avtA
NZ_CP053601.1:3574296-3575144,yiaJ
NZ_CP053601.1:3575345-3576343,yiaK
NZ_CP053601.1:3576355-3576822,yiaL
NZ_CP053601.1:3576940-3577413,yiaM
NZ_CP053601.1:3577416-3578693,yiaN
NZ_CP053601.1:3578706-3579692,yiaO
NZ_CP053601.1:3579696-3581192,lyxK
NZ_CP053601.1:3581189-3581851,ulaD
NZ_CP053601.1:3581844-3582704,sgbU
NZ_CP053601.1:3582698-3583393,araD
NZ_CP053601.1:3583425-3584240,Unknown
NZ_CP053601.1:3584466-3585866,Unknown
NZ_CP053601.1:3585877-3587856,Unknown
NZ_CP053601.1:3587977-3588717,yiaT
NZ_CP053601.1:3588841-3589815,yiaU
NZ_CP053601.1:3589812-3590948,yiaV
NZ_CP053601.1:3590954-3591277,yiaW
NZ_CP053601.1:3591822-3593360,aldB
NZ_CP053601.1:3593525-3594676,yiaY
NZ_CP053601.1:3594866-3596710,selB
NZ_CP053601.1:3596707-3598098,selA
NZ_CP053601.1:3599033-3599905,Unknown
NZ_CP053601.1:3599926-3600768,yibA
NZ_CP053601.1:3600796-3601754,Unknown
NZ_CP053601.1:3601766-3602227,yibG
NZ_CP053601.1:3602862-3603371,Unknown
NZ_CP053601.1:3603831-3604967,yibH
NZ_CP053601.1:3604970-3605332,yibI
NZ_CP053601.1:3605869-3607782,mtlA
NZ_CP053601.1:3608012-3609160,mtlD
NZ_CP053601.1:3609160-3609747,mtlR
NZ_CP053601.1:3609759-3609968,yibT
NZ_CP053601.1:3610253-3610615,yibL
NZ_CP053601.1:3611159-3611842,Unknown
NZ_CP053601.1:3611886-3616736,Unknown
NZ_CP053601.1:3617104-3618759,lldP
NZ_CP053601.1:3618759-3619535,lldR
NZ_CP053601.1:3619532-3620722,lldD
NZ_CP053601.1:3620876-3621349,trmL
NZ_CP053601.1:3621402-3622223,cysE
NZ_CP053601.1:3622303-3623322,gpsA
NZ_CP053601.1:3623322-3623789,secB
NZ_CP053601.1:3623852-3624103,grxC
NZ_CP053601.1:3624245-3624676,yibN
NZ_CP053601.1:3624921-3626465,gpmM
NZ_CP053601.1:3626499-3627758,envC
NZ_CP053601.1:3627762-3628721,yibQ
NZ_CP053601.1:3628708-3629742,waaH
NZ_CP053601.1:3629981-3631006,tdh
NZ_CP053601.1:3631016-3632212,kbl
NZ_CP053601.1:3633368-3634414,rfaF
NZ_CP053601.1:3634418-3635398,rfaC
NZ_CP053601.1:3635468-3636721,Unknown
NZ_CP053601.1:3636767-3637750,Unknown
NZ_CP053601.1:3637835-3638860,Unknown
NZ_CP053601.1:3638886-3639578,rfaY
NZ_CP053601.1:3639588-3640091,Unknown
NZ_CP053601.1:3640862-3641359,Unknown
NZ_CP053601.1:3641376-3642392,waaO
NZ_CP053601.1:3642408-3643205,rfaP
NZ_CP053601.1:3643198-3644322,waaG
NZ_CP053601.1:3644319-3645377,rfaQ
NZ_CP053601.1:3645790-3647067,waaA
NZ_CP053601.1:3647075-3647554,coaD
NZ_CP053601.1:3647593-3648402,mutM
NZ_CP053601.1:3649141-3649809,radC
NZ_CP053601.1:3649981-3651201,coaBC
NZ_CP053601.1:3651179-3651637,dut
NZ_CP053601.1:3651744-3652340,slmA
NZ_CP053601.1:3652377-3653018,pyrE
NZ_CP053601.1:3653084-3653800,rph
NZ_CP053601.1:3653927-3654790,yicC
NZ_CP053601.1:3654807-3654947,Unknown
NZ_CP053601.1:3655011-3655835,dinD
NZ_CP053601.1:3656126-3656743,yicG
NZ_CP053601.1:3656740-3658422,ligB
NZ_CP053601.1:3658680-3659303,gmk
NZ_CP053601.1:3659358-3659633,rpoZ
NZ_CP053601.1:3659652-3661760,spoT
NZ_CP053601.1:3661767-3662456,trmH
NZ_CP053601.1:3662462-3664543,recG
NZ_CP053601.1:3664528-3665394,Unknown
NZ_CP053601.1:3666882-3668273,xanP
NZ_CP053601.1:3668394-3670103,yicH
NZ_CP053601.1:3670156-3672474,yicI
NZ_CP053601.1:3672484-3673866,yicJ
NZ_CP053601.1:3674159-3674253,Unknown
NZ_CP053601.1:3674553-3675737,Unknown
NZ_CP053601.1:3676148-3677191,Unknown
NZ_CP053601.1:3677589-3678659,Unknown
NZ_CP053601.1:3678921-3680222,Unknown
NZ_CP053601.1:3680237-3682618,Unknown
NZ_CP053601.1:3683266-3683751,Unknown
NZ_CP053601.1:3685198-3685653,Unknown
NZ_CP053601.1:3686477-3686857,Unknown
NZ_CP053601.1:3687136-3690633,Unknown
NZ_CP053601.1:3690808-3691013,Unknown
NZ_CP053601.1:3691012-3691125,Unknown
NZ_CP053601.1:3691979-3693025,Unknown
NZ_CP053601.1:3693001-3693366,Unknown
NZ_CP053601.1:3693363-3693851,Unknown
NZ_CP053601.1:3694145-3694990,Unknown
NZ_CP053601.1:3695780-3696964,setC
NZ_CP053601.1:3697075-3697998,yicL
NZ_CP053601.1:3698002-3698820,nlpA
NZ_CP053601.1:3699376-3700566,nepI
NZ_CP053601.1:3700777-3701229,yicN
NZ_CP053601.1:3701282-3702616,adeQ
NZ_CP053601.1:3702791-3704557,adeD
NZ_CP053601.1:3704603-3705994,uhpT
NZ_CP053601.1:3706132-3707451,uhpC
NZ_CP053601.1:3707461-3708963,uhpB
NZ_CP053601.1:3708963-3709553,uhpA
NZ_CP053601.1:3709628-3709918,ilvN
NZ_CP053601.1:3709922-3711610,ilvB
NZ_CP053601.1:3712379-3712468,tisB
NZ_CP053601.1:3712748-3713932,emrD
NZ_CP053601.1:3713940-3714437,yidF
NZ_CP053601.1:3715242-3715691,yidI
NZ_CP053601.1:3715738-3717231,yidJ
NZ_CP053601.1:3717228-3718943,yidK
NZ_CP053601.1:3719110-3720003,yidL
NZ_CP053601.1:3720000-3721322,Unknown
NZ_CP053601.1:3721322-3722938,Unknown
NZ_CP053601.1:3723234-3723871,Unknown
NZ_CP053601.1:3723868-3725529,yidE
NZ_CP053601.1:3726265-3726678,ibpA
NZ_CP053601.1:3726984-3727316,yidQ
NZ_CP053601.1:3727318-3728532,yidR
NZ_CP053601.1:3728633-3729697,cbrA
NZ_CP053601.1:3729694-3731031,dgoT
NZ_CP053601.1:3731106-3732254,dgoD
NZ_CP053601.1:3732251-3732868,dgoA
NZ_CP053601.1:3732852-3733730,dgoK
NZ_CP053601.1:3733727-3734416,dgoR
NZ_CP053601.1:3735396-3736208,yidA
NZ_CP053601.1:3736323-3736721,yidB
NZ_CP053601.1:3736961-3739375,gyrB
NZ_CP053601.1:3739404-3740477,recF
NZ_CP053601.1:3740477-3741577,dnaN
NZ_CP053601.1:3741582-3742985,dnaA
NZ_CP053601.1:3744072-3744329,yidD
NZ_CP053601.1:3744332-3745978,yidC
NZ_CP053601.1:3746084-3747448,mnmE
NZ_CP053601.1:3747691-3747765,tnaC
NZ_CP053601.1:3747986-3749401,tnaA
NZ_CP053601.1:3749492-3750739,tnaB
NZ_CP053601.1:3750871-3752046,mdtL
NZ_CP053601.1:3752021-3752980,yidZ
NZ_CP053601.1:3753908-3754474,yieF
NZ_CP053601.1:3754528-3755865,adeP
NZ_CP053601.1:3756032-3756697,yieH
NZ_CP053601.1:3756764-3757237,cbrB
NZ_CP053601.1:3757286-3757873,cbrC
NZ_CP053601.1:3757935-3758657,yieK
NZ_CP053601.1:3758672-3759841,yieL
NZ_CP053601.1:3759868-3761484,bglH
NZ_CP053601.1:3761570-3762964,bglB
NZ_CP053601.1:3762983-3764860,bglF
NZ_CP053601.1:3764993-3765829,bglG
